D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_12.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_13.png,E250C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_14.png,05k
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_16.png,2419692CCD
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_17.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_18.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_19.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_21.png,07k
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_23.png,2419692DCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_24.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_25.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_26.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_28.png,05R
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_30.png,2419692BCD
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_31.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_32.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_33.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_35.png,064
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_36.png,5
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_37.png,2419692CCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_38.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_39.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_40.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_41.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_42.png,05k
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_43.png,6
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_50.png,7
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_57.png,8
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_64.png,9
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_71.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_78.png,11
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_85.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_92.png,13
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_99.png,14
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_100.png,EF58D
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_106.png,15
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_113.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_120.png,17
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_127.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_134.png,19
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_141.png,20
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_148.png,21
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_155.png,22
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_162.png,23
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_169.png,24
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data32\cell_176.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_1.png,S.No.
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_2.png,Plate ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_3.png,Thick
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_4.png,Width
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_5.png,Length
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_6.png,Unique ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_7.png,Quality Remark
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_9.png,3419427DCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_10.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_11.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_12.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_13.png,E250C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_14.png,6pos
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_16.png,3419427CCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_17.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_18.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_19.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_20.png,E250C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_21.png,7pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_23.png,3419427CCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_24.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_25.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_26.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_27.png,E250C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_28.png,10pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_30.png,2419694DCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_31.png,6
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_32.png,1500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_33.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_34.png,E250C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data34\cell_35.png,9pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_9.png,3419409CCE
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_10.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_11.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_12.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_13.png,E250BR
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_14.png,04k
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_16.png,3419411CCB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_17.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_18.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_19.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_21.png,04R
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_23.png,3419411CCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_24.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_25.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_26.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_28.png,04
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_30.png,3419412BCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_31.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_32.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_33.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data35\cell_35.png,04k
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_9.png,3419411BCB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_10.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_11.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_12.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_13.png,E250BR
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_14.png,04pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_16.png,3419411BCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_17.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_18.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_19.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_21.png,04pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_23.png,3419411BCE
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_24.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_25.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_26.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_28.png,04pcs
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_30.png,3419410ACB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_31.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_32.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_33.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data37\cell_35.png,04ps
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_1.png,S.No.
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_2.png,Plate ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_3.png,Thick
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_4.png,Width
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_5.png,Length
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_6.png,Unique ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_7.png,Quality Remark
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_9.png,3419297ACB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_10.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_11.png,2600
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_12.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_13.png,E350B
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_14.png,03ps
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_16.png,3419297ACA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_17.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_18.png,2600
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_19.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_21.png,03ps
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_23.png,2419553ACC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_24.png,16
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_25.png,2600
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_26.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data39\cell_28.png,01k
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_1.png,S.No.
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_2.png,Plate ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_3.png,Thick
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_4.png,Width
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_5.png,Length
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_6.png,Unique ID
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_7.png,Quality Remark
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_9.png,3419547DCB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_10.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_12.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_14.png,06
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_16.png,3419547DCA
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_17.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_19.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_21.png,05
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_23.png,3419547DCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_24.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_25.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_26.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_28.png,02
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_30.png,3419837DCD
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_31.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_32.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_33.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_35.png,03
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_36.png,5
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_37.png,3419549CCB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_38.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_39.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_40.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_42.png,07
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_61.png,total
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_69.png,23ps
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data4\cell_103.png,3250
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_9.png,3419409BCC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_10.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_11.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_12.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_13.png,E250BR
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_14.png,04
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_16.png,3419409BCE
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_17.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_18.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_19.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_20.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_21.png,04
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_23.png,3419409ACB
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_24.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_25.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_26.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_27.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_28.png,04
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_30.png,3419409ACC
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_31.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_32.png,2000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_33.png,12000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_34.png,text
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data40\cell_35.png,04
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_8.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_9.png,2419849AKO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_10.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_11.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_12.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_13.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_14.png,1
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_15.png,2
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_16.png,2419849ALO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_17.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_18.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_19.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_20.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_21.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_22.png,3
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_23.png,2419848CAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_24.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_25.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_26.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_27.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_28.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_29.png,4
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_30.png,2419848CBO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_31.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_32.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_33.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_34.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_35.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_36.png,5
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_37.png,2419850BFO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_38.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_39.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_40.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_41.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_42.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_43.png,6
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_44.png,2419848AAO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_45.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_46.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_47.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_48.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_49.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_50.png,7
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_51.png,2419848BGO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_52.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_53.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_54.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_55.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_56.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_57.png,8
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_58.png,2419848ABO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_59.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_60.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_61.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_62.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_63.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_64.png,9
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_65.png,3419566BDO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_66.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_67.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_68.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_69.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_70.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_71.png,10
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_72.png,3419566BEO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_73.png,25
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_74.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_75.png,6300
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_76.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_77.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_78.png,11
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_79.png,2419852BGO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_80.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_81.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_82.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_83.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_84.png,01
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_85.png,12
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_86.png,2419850AHO
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_87.png,18
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_88.png,2500
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_89.png,6000
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_90.png,E410C
D:\MAIN\MEMORY_STACK\scanToText\TROCR\data\data41\cell_91.png,01
